,Time,Temperature,Year,hour,temp maximal,temp minimal,ET,hour1
222,2022-06-28 12:00:00,23.343237381027414,2022-06-28,12:00:00,21.661625316743255,15.657753561194724,23.175591977575564,12
223,2022-06-28 15:00:00,23.228022316862337,2022-06-28,15:00:00,21.661625316743255,15.657753561194724,23.110660870814208,15
224,2022-06-28 18:00:00,21.369380467965616,2022-06-28,18:00:00,21.661625316743255,15.657753561194724,22.063196520588942,18
225,2022-06-29 06:00:00,17.44755626475506,2022-06-29,06:00:00,21.399158160907174,15.406631241101968,19.83423022902581,06
226,2022-06-29 09:00:00,20.458157854360895,2022-06-29,09:00:00,21.399158160907174,15.406631241101968,21.52929430350592,09
227,2022-06-29 12:00:00,23.440083184555757,2022-06-29,12:00:00,21.399158160907174,15.406631241101968,23.20821273543877,12
228,2022-06-29 15:00:00,23.35601330694401,2022-06-29,15:00:00,21.399158160907174,15.406631241101968,23.160878730907047,15
229,2022-06-29 18:00:00,21.527577630385935,2022-06-29,18:00:00,21.399158160907174,15.406631241101968,22.13141151793148,18
230,2022-06-30 06:00:00,17.69867858475694,2022-06-30,06:00:00,21.302312357414216,15.373597599580059,19.86897896918079,06
231,2022-06-30 09:00:00,20.71898583225799,2022-06-30,09:00:00,21.302312357414216,15.373597599580059,21.560429259182445,09
232,2022-06-30 12:00:00,23.70255034034371,2022-06-30,12:00:00,21.302312357414216,15.373597599580059,23.231302663408346,12
233,2022-06-30 15:00:00,23.611200392547197,2022-06-30,15:00:00,21.302312357414216,15.373597599580059,23.180144326514018,15
234,2022-06-30 18:00:00,21.76626589175332,2022-06-30,18:00:00,21.302312357414216,15.373597599580059,22.146933218940838,18
235,2022-07-01 06:00:00,17.797752118377957,2022-07-01,06:00:00,21.46540591829231,15.587421751245325,19.839035150485916,06
236,2022-07-01 09:00:00,20.775339642297624,2022-07-01,09:00:00,21.46540591829231,15.587421751245325,21.499411650781337,09
237,2022-07-01 12:00:00,23.718959163841994,2022-07-01,12:00:00,21.46540591829231,15.587421751245325,23.14084675222523,12
238,2022-07-01 15:00:00,23.593598826333515,2022-07-01,15:00:00,21.46540591829231,15.587421751245325,23.070942725291985,15
239,2022-07-01 18:00:00,21.72342453111459,2022-07-01,18:00:00,21.46540591829231,15.587421751245325,22.028087250417332,18
240,2022-07-02 06:00:00,17.773009000432257,2022-07-02,06:00:00,21.62643520827156,18.658314459832074,14.087858511178112,06
241,2022-07-02 09:00:00,20.7841724887987,2022-07-02,09:00:00,21.62643520827156,18.658314459832074,15.281030238994914,09
242,2022-07-02 12:00:00,23.769127828253712,2022-07-02,12:00:00,21.62643520827156,18.658314459832074,16.46381700351087,12
243,2022-07-02 15:00:00,23.68946536211164,2022-07-02,15:00:00,21.62643520827156,18.658314459832074,16.432250799040034,15
244,2022-07-02 18:00:00,23.769127828253712,2022-07-02,18:00:00,21.62643520827156,18.658314459832074,16.46381700351087,18
